裝設金融機構代號,裝設金融機構名稱,裝設地點,裝設縣市,裝設地址
004,臺灣銀行,"岡山分行營業部",高雄市,"高雄市岡山區壽天路16號"
004,臺灣銀行,"前鎮分行",高雄市,"高雄市前鎮區擴建路1-3號"
004,臺灣銀行,"苓雅分行",高雄市,"高雄市苓雅區青年一路261號"
004,臺灣銀行,"苓雅分行-無人銀行",高雄市,"高雄市苓雅區青年一路261號"
004,臺灣銀行,"唐榮不銹鋼廠",高雄市,"高雄市小港區沿海二路4號"
004,臺灣銀行,"高雄小港機場(國際線3樓出境大廳)",高雄市,"高雄市小港區中山四路2號3樓"
004,臺灣銀行,"高雄小港機場(國際線入境大廳)",高雄市,"高雄市小港區中山四路2號"
004,臺灣銀行,"高雄分行",高雄市,"高雄市前金區中正四路264號"
004,臺灣銀行,"高雄加工出口區分行",高雄市,"高雄市前鎮區中一路1號"
004,臺灣銀行,"高雄市立高雄高級中學",高雄市,"高雄市三民區建國三路50號"
004,臺灣銀行,"高雄地方法院",高雄市,"高雄市前金區市中一路171號"
004,臺灣銀行,"高雄地方法院鳳山簡易法庭",高雄市,"高雄市鳳山區國泰路二段96號"
004,臺灣銀行,"高雄科學園區分行",高雄市,"高雄市路竹區路科五路23號1樓"
004,臺灣銀行,"高雄展覽館",高雄市,"高雄市前鎮區成功二路39號"
004,臺灣銀行,"高雄海洋技術學院",高雄市,"高雄市楠梓區海專路142號"
004,臺灣銀行,"高雄海洋科技大學旗津校區",高雄市,"高雄市旗津區中洲三路482號"
004,臺灣銀行,"高雄第一科技大學",高雄市,"高雄市燕巢區大學路1號"
004,臺灣銀行,"高榮分行",高雄市,"高雄市左營區重信路415號"
004,臺灣銀行,"高興昌公司",高雄市,"高雄市鼓山區中華一路318號"
004,臺灣銀行,"國內線候機室",高雄市,"高雄市小港區中山四路2號"
004,臺灣銀行,"國內線營業廳",高雄市,"高雄市小港區中山四路2號"
004,臺灣銀行,"統一夢時代購物中心",高雄市,"高雄市前鎮區中華五路789號B1"
004,臺灣銀行,"博愛分行",高雄市,"高雄市左營區裕誠路394號"
004,臺灣銀行,"新興分行",高雄市,"高雄市新興區民族二路133號"
004,臺灣銀行,"楠梓分行",高雄市,"高雄市楠梓區楠梓路201號"
004,臺灣銀行,"義大世界3F影城",高雄市,"高雄市大樹區學城路1段12號"
004,臺灣銀行,"義大世界B遊樂大廳",高雄市,"高雄市大樹區學城路1段12號"
004,臺灣銀行,"鼓山分行",高雄市,"高雄市鼓山區臨海一路23號"
004,臺灣銀行,"漢神百貨",高雄市,"高雄市苓雅區成功一路266號B3"
004,臺灣銀行,"鳳山分行",高雄市,"高雄市鳳山區曹公路20號"
004,臺灣銀行,"鳳山分行-無人銀行",高雄市,"高雄市鳳山區曹公路20號"
004,臺灣銀行,"鳳山商工職業學校",高雄市,"高雄市鳳山區文衡路51號"
004,臺灣銀行,"鴻立鋼鐵股份有限公司",高雄市,"高雄市小港區沿海三路24號"
004,臺灣銀行,"中屏分行",屏東縣,"屏東縣屏東市中華路9號"
004,臺灣銀行,"東港分行",屏東縣,"屏東縣東港鎮新勝街105號"
004,臺灣銀行,"東港分行(鹽龍辦事處)",屏東縣,"屏東縣新園鄉鹽龍村鹽龍路187號"
004,臺灣銀行,"屏東分行",屏東縣,"屏東縣屏東市中山路43號"
004,臺灣銀行,"屏東地政事務所",屏東縣,"屏東縣屏東市自由路529號"
004,臺灣銀行,"屏東農科園區分行",屏東縣,"屏東縣長治鄉德和村農科路23號"
004,臺灣銀行,"國立屏東大學民生校區",屏東縣,"屏東縣屏東市民生路4號"
004,臺灣銀行,"國立屏東商專",屏東縣,"屏東縣屏東市民生東路51號"
004,臺灣銀行,"潮州分行",屏東縣,"屏東縣潮州鎮新生路13-2號"
004,臺灣銀行,"臺東分行",台東縣,"台東縣台東市中山路313號"
004,臺灣銀行,"臺東縣政府",台東縣,"台東縣台東市中山路276號"
004,臺灣銀行,"北花蓮分行",花蓮縣,"花蓮縣花蓮市林森路281號"
004,臺灣銀行,"北花蓮分行",花蓮縣,"花蓮縣花蓮市林森路281號1、2樓"
004,臺灣銀行,"行內",花蓮縣,"花蓮縣花蓮市林森路281號1樓"
004,臺灣銀行,"花蓮分行",花蓮縣,"花蓮縣花蓮市公園路3號"
004,臺灣銀行,"健保局東區分局",花蓮縣,"花蓮縣花蓮市軒轅路36號"
004,臺灣銀行,"台電尖山發電廠",澎湖縣,"澎湖縣湖西鄉尖山村29-2號"
004,臺灣銀行,"馬公中學",澎湖縣,"澎湖縣馬公市中華路369號"
004,臺灣銀行,"澎湖分行",澎湖縣,"澎湖縣馬公市仁愛路24號"
004,臺灣銀行,"澎湖海事專科學校",澎湖縣,"澎湖縣馬公市六合路300號"
004,臺灣銀行,"衛福部澎湖醫院",澎湖縣,"澎湖縣馬公市中正路10號"
004,臺灣銀行,"台電公司金城服務所",金門縣,"金門縣金城鎮民生路77號"
004,臺灣銀行,"金門分行",金門縣,"金門縣金湖鎮復興路4號"
004,臺灣銀行,"金門航空公司",金門縣,"金門縣金湖鎮尚義機場2號"
004,臺灣銀行,"高雄應用科技大學金門分部",金門縣,"金門縣金寧鄉大學路1號"
004,臺灣銀行,"馬祖分行",連江縣,"連江縣南竿鄉介壽村257號"
004,臺灣銀行,"馬祖南竿機場",連江縣,"連江縣南竿鄉復興村220號"
005,臺灣土地銀行,"土地銀行士林分行",台北市,"台北市士林區中山北路5段689號"
005,臺灣土地銀行,"土地銀行大安分行",台北市,"台北市大安區大安路2段37號"
005,臺灣土地銀行,"土地銀行大直分行",台北市,"台北市中山區樂群二路289號"
005,臺灣土地銀行,"土地銀行中崙分行",台北市,"台北市松山區東興路26號"
005,臺灣土地銀行,"土地銀行仁愛分行",台北市,"台北市大安區仁愛路3段29號"
005,臺灣土地銀行,"土地銀行內湖分行",台北市,"台北市內湖區民權東路6段156號"
005,臺灣土地銀行,"土地銀行文山分行",台北市,"台北市文山區景興路206號"
005,臺灣土地銀行,"土地銀行古亭分行",台北市,"台北市大安區羅斯福路3段125號"
005,臺灣土地銀行,"土地銀行古亭分行",台北市,"台北市中正區羅斯福路3段125號"
005,臺灣土地銀行,"土地銀行台北大學",台北市,"台北市松山區民生東路3段67號"
005,臺灣土地銀行,"土地銀行民權分行",台北市,"台北市中山區民權西路26號"
005,臺灣土地銀行,"土地銀行西湖分行",台北市,"台北市內湖區港墘路185號"
005,臺灣土地銀行,"土地銀行和平分行",台北市,"台北市大安區和平東路3段15號"
005,臺灣土地銀行,"土地銀行忠孝分行",台北市,"台北市大安區復興南路1段129號"
005,臺灣土地銀行,"土地銀行東台北分行",台北市,"台北市信義區松德路107號"
005,臺灣土地銀行,"土地銀行東門分行",台北市,"台北市大安區金山南路二段165號1~3樓"
005,臺灣土地銀行,"土地銀行松山分行",台北市,"台北市松山區敦化南路1段1號"
005,臺灣土地銀行,"土地銀行松南分行",台北市,"台北市信義區松山路130號"
005,臺灣土地銀行,"土地銀行長安分行",台北市,"台北市中山區長安東路2段52號"
005,臺灣土地銀行,"土地銀行長春分行",台北市,"台北市中山區長春路156號"
005,臺灣土地銀行,"土地銀行信義分行",台北市,"台北市信義區基隆路1段436號"
005,臺灣土地銀行,"土地銀行南京東路分行",台北市,"台北市中山區南京東路3段70號"
005,臺灣土地銀行,"土地銀行南港分行",台北市,"台北市南港區南港路1段364號"
005,臺灣土地銀行,"土地銀行城東分行",台北市,"台北市中山區中山北路2段46號之2"
005,臺灣土地銀行,"土地銀行復興分行",台北市,"台北市松山區民生東路3段132號"
005,臺灣土地銀行,"土地銀行敦化分行",台北市,"台北市大安區敦化南路2段76號"
005,臺灣土地銀行,"土地銀行圓山分行",台北市,"台北市士林區承德路四段91號"
005,臺灣土地銀行,"土地銀行萬華分行",台北市,"台北市萬華區西園路2段205號"
005,臺灣土地銀行,"土地銀行營業部",台北市,"台北市中正區館前路46號"
005,臺灣土地銀行,"中國科技大學",台北市,"台北市文山區興隆路3段56號"
005,臺灣土地銀行,"中華工程公司",台北市,"台北市松山區東興路12號B1"
005,臺灣土地銀行,"中華技術學院",台北市,"台北市南港區南港路1段364號"
005,臺灣土地銀行,"內湖台北時代廣場",台北市,"台北市中山區樂群二路267號"
005,臺灣土地銀行,"台北高等行政法院",台北市,"台北市士林區文林路725號"
005,臺灣土地銀行,"台北教育大學",台北市,"台北市大安區和平東路2段134號"
005,臺灣土地銀行,"台安醫院",台北市,"台北市松山區八德路2段424號1樓"
005,臺灣土地銀行,"台灣菸酒公司總公司",台北市,"台北市中正區南昌路1段4號"
005,臺灣土地銀行,"交通部航港局",台北市,"台北市大安區和平東路3段1巷1號"
005,臺灣土地銀行,"松山火車站CITYLINK商場",台北市,"台北市信義區松山路11號"
005,臺灣土地銀行,"空軍總部大直營區",台北市,"台北市中山區北安路387號"
005,臺灣土地銀行,"空軍總部大直營區(藍天樓)",台北市,"台北市中山區北安路387號"
005,臺灣土地銀行,"南港軟體園區",台北市,"台北市南港區園區街3-2號G棟2樓"
005,臺灣土地銀行,"南陽實業",台北市,"台北市內湖區南京東路6段386號"
005,臺灣土地銀行,"海軍司令部",台北市,"台北市中山區北安路305號"
005,臺灣土地銀行,"國防部軍備局第202廠",台北市,"台北市南港區南港路1段364號"
005,臺灣土地銀行,"國防部聯合後勤司令部忠勤營區",台北市,"台北市南港區忠孝東路6段360號"
005,臺灣土地銀行,"微風廣場",台北市,"台北市大安區復興南路1段39號"
005,臺灣土地銀行,"漁業署",台北市,"台北市中正區和平西路2段100號"
005,臺灣土地銀行,"德明財經科技大學",台北市,"台北市內湖區環山路1段56號"
005,臺灣土地銀行,"潤泰中崙大樓",台北市,"台北市松山區八德路2段308號2樓"
005,臺灣土地銀行,"營建署",台北市,"台北市松山區八德路2段342號"
005,臺灣土地銀行,"體育聯合辦公大樓",台北市,"台北市中山區朱崙街20號"
005,臺灣土地銀行,"土地銀行正濱分行",基隆市,"基隆市中正區中正路652號"
005,臺灣土地銀行,"土地銀行基隆分行",基隆市,"基隆市中正區義一路18號"
005,臺灣土地銀行,"中油基隆分公司",基隆市,"基隆市仁愛區成功一路107號"
005,臺灣土地銀行,"崇佑技術學院地下室",基隆市,"基隆市信義區義七路41號"
005,臺灣土地銀行,"崇佑技術學院警衛室",基隆市,"基隆市信義區義七路40號"
005,臺灣土地銀行,"土地銀行三重分行",新北市,"新北市三重區重新路2段1之8號"
005,臺灣土地銀行,"土地銀行三峽分行",新北市,"新北市三峽區民生街83號"
005,臺灣土地銀行,"土地銀行土城分行",新北市,"新北市土城區中央路1段127號"
005,臺灣土地銀行,"土地銀行中和分行",新北市,"新北市中和區景平路323號"
005,臺灣土地銀行,"土地銀行北三重分行",新北市,"新北市三重區重陽路4段99號"
005,臺灣土地銀行,"土地銀行台北大學(三峽校區)",新北市,"新北市三峽區大學路151號"
005,臺灣土地銀行,"土地銀行永和分行",新北市,"新北市永和區竹林路33號"
005,臺灣土地銀行,"土地銀行光復分行",新北市,"新北市板橋區三民路2段148號"
005,臺灣土地銀行,"土地銀行汐止分行",新北市,"新北市汐止區大同路1段306-3號"
005,臺灣土地銀行,"土地銀行汐科分行",新北市,"新北市汐止區新台五路一段93號"
005,臺灣土地銀行,"土地銀行西三重分行",新北市,"新北市三重區重陽路1段81號"
005,臺灣土地銀行,"土地銀行東板橋分行",新北市,"新北市板橋區民族路212號"
005,臺灣土地銀行,"土地銀行板橋分行",新北市,"新北市板橋區文化路1段143號"
005,臺灣土地銀行,"土地銀行南新莊分行",新北市,"新北市新莊區新樹路288之23號"
005,臺灣土地銀行,"土地銀行泰山分行",新北市,"新北市泰山區明志路3段168號"
005,臺灣土地銀行,"土地銀行淡水分行",新北市,"新北市淡水區中山北路1段42號"
005,臺灣土地銀行,"土地銀行華江分行",新北市,"新北市板橋區文化路2段182巷1弄2號"
005,臺灣土地銀行,"土地銀行圓通分行",新北市,"新北市中和區連城路192號"
005,臺灣土地銀行,"土地銀行新莊分行",新北市,"新北市新莊區思源路221號"
005,臺灣土地銀行,"土地銀行樹林分行",新北市,"新北市樹林區保安2街82號"
005,臺灣土地銀行,"土地銀行雙和分行",新北市,"新北市中和區中山路2段120號"
005,臺灣土地銀行,"土地銀行寶中分行",新北市,"新北市新店區寶中路94-3號1樓"
005,臺灣土地銀行,"土地銀行蘆洲分行",新北市,"新北市蘆洲區中山1路100號"
005,臺灣土地銀行,"大潤發中和店",新北市,"新北市中和區中山路2段228號"
005,臺灣土地銀行,"台北矽谷工業園區",新北市,"新北市新店區北新路3段207號2樓"
005,臺灣土地銀行,"京華超音波",新北市,"新北市新莊區五工五路8號"
005,臺灣土地銀行,"馬偕醫學院",新北市,"新北市三芝區中正路三段46號"
005,臺灣土地銀行,"新莊警分局",新北市,"新北市新莊區中華路一段1號"
005,臺灣土地銀行,"雍和台北園區",新北市,"新北市汐止區南陽街207號1樓"
005,臺灣土地銀行,"福容大飯店福隆",新北市,"新北市貢寮區福隆街40號"
005,臺灣土地銀行,"遠雄 U-TOWN",新北市,"新北市汐止區新台五路一段97號1F"
005,臺灣土地銀行,"遠雄U-TOWN",新北市,"新北市汐止區新台五路一段97號B1"
005,臺灣土地銀行,"蘆洲捷運徐匯廣場",新北市,"新北市蘆洲區中山一路8號B1樓"
005,臺灣土地銀行,"土地銀行湖口分行",宜蘭縣,"宜蘭縣蘇澳鎮太平路17號"
005,臺灣土地銀行,"土地銀行羅東分行",宜蘭縣,"宜蘭縣羅東鎮公正路158號"
005,臺灣土地銀行,"軍備局生產中心202廠",宜蘭縣,"宜蘭縣礁溪鄉礁溪路5段1號"
005,臺灣土地銀行,"國立宜蘭大學",宜蘭縣,"宜蘭縣宜蘭市神農路1段1號"
005,臺灣土地銀行,"榮民醫院員山分院",宜蘭縣,"宜蘭縣宜蘭市林森路1號"
005,臺灣土地銀行,"蘇澳榮民醫院",宜蘭縣,"宜蘭縣蘇澳鎮蘇濱路1段301號"
005,臺灣土地銀行,"力晶科技",新竹市,"新竹市東區科學園區力行ㄧ路12號"
005,臺灣土地銀行,"土地銀行東新竹分行",新竹市,"新竹市北大路22號"
005,臺灣土地銀行,"土地銀行新竹分行",新竹市,"新竹市中央路1號"
005,臺灣土地銀行,"工研院化工所3館",新竹市,"新竹市光復路321號-化工所"
